date,platform,product_id,duration,billing_cycle,purchases
2019-06-09,iOS,1month_trial,1,1,227
2019-06-09,iOS,1month_trial,1,2,135
2019-06-09,iOS,1month_trial,1,3,110
2019-06-09,iOS,1month_trial,1,4,114
2019-06-09,iOS,1month_trial,1,5,61
2019-06-10,iOS,1month_trial,1,1,246
2019-06-10,iOS,1month_trial,1,2,161
2019-06-10,iOS,1month_trial,1,3,98
2019-06-10,iOS,1month_trial,1,4,120
2019-06-10,iOS,1month_trial,1,5,60
2019-06-11,iOS,1month_trial,1,1,196
2019-06-11,iOS,1month_trial,1,2,181
2019-06-11,iOS,1month_trial,1,3,76
2019-06-11,iOS,1month_trial,1,4,77
2019-06-11,iOS,1month_trial,1,5,29
2019-06-11,iOS,1month_trial,1,6,1
2019-06-12,iOS,1month_trial,1,1,165
2019-06-12,iOS,1month_trial,1,2,184
2019-06-12,iOS,1month_trial,1,3,117
2019-06-12,iOS,1month_trial,1,4,87
2019-06-12,iOS,1month_trial,1,5,38
2019-06-13,iOS,1month_trial,1,1,191
2019-06-13,iOS,1month_trial,1,2,134
2019-06-13,iOS,1month_trial,1,3,109
2019-06-13,iOS,1month_trial,1,4,58
2019-06-13,iOS,1month_trial,1,5,42
2019-06-14,iOS,1month_trial,1,1,226
2019-06-14,iOS,1month_trial,1,2,140
2019-06-14,iOS,1month_trial,1,3,132
2019-06-14,iOS,1month_trial,1,4,24
2019-06-14,iOS,1month_trial,1,5,44
2019-06-15,iOS,1month_trial,1,1,240
2019-06-15,iOS,1month_trial,1,2,115
2019-06-15,iOS,1month_trial,1,3,108
2019-06-15,iOS,1month_trial,1,4,9
2019-06-15,iOS,1month_trial,1,5,56
2019-06-16,iOS,1month_trial,1,1,260
2019-06-16,iOS,1month_trial,1,2,116
2019-06-16,iOS,1month_trial,1,3,94
2019-06-16,iOS,1month_trial,1,4,6
2019-06-16,iOS,1month_trial,1,5,57
2019-06-17,iOS,1month_trial,1,1,216
2019-06-17,iOS,1month_trial,1,2,134
2019-06-17,iOS,1month_trial,1,3,97
2019-06-17,iOS,1month_trial,1,4,4
2019-06-17,iOS,1month_trial,1,5,47
2019-06-17,iOS,1month_trial,1,6,1
2019-06-18,iOS,1month_trial,1,1,235
2019-06-18,iOS,1month_trial,1,2,145
2019-06-18,iOS,1month_trial,1,3,90
2019-06-18,iOS,1month_trial,1,4,21
2019-06-18,iOS,1month_trial,1,5,35
2019-06-19,iOS,1month_trial,1,1,208
2019-06-19,iOS,1month_trial,1,2,168
2019-06-19,iOS,1month_trial,1,3,140
2019-06-19,iOS,1month_trial,1,4,11
2019-06-19,iOS,1month_trial,1,5,42
2019-06-20,iOS,1month_trial,1,1,212
2019-06-20,iOS,1month_trial,1,2,124
2019-06-20,iOS,1month_trial,1,3,126
2019-06-20,iOS,1month_trial,1,4,6
2019-06-20,iOS,1month_trial,1,5,36
2019-06-20,iOS,1month_trial,1,6,3
2019-06-21,iOS,1month_trial,1,1,216
2019-06-21,iOS,1month_trial,1,2,129
2019-06-21,iOS,1month_trial,1,3,133
2019-06-21,iOS,1month_trial,1,4,26
2019-06-21,iOS,1month_trial,1,5,27
2019-06-21,iOS,1month_trial,1,6,1
2019-06-22,iOS,1month_trial,1,1,274
2019-06-22,iOS,1month_trial,1,2,106
2019-06-22,iOS,1month_trial,1,3,106
2019-06-22,iOS,1month_trial,1,4,69
2019-06-22,iOS,1month_trial,1,5,38
2019-06-22,iOS,1month_trial,1,6,16
2019-06-23,iOS,1month_trial,1,1,265
2019-06-23,iOS,1month_trial,1,2,139
2019-06-23,iOS,1month_trial,1,3,105
2019-06-23,iOS,1month_trial,1,4,78
2019-06-23,iOS,1month_trial,1,5,64
2019-06-23,iOS,1month_trial,1,6,21
2019-06-23,iOS,1month_trial,1,7,1
2019-06-24,iOS,1month_trial,1,1,200
2019-06-24,iOS,1month_trial,1,2,111
2019-06-24,iOS,1month_trial,1,3,114
2019-06-24,iOS,1month_trial,1,4,95
2019-06-24,iOS,1month_trial,1,5,42
2019-06-24,iOS,1month_trial,1,6,20
2019-06-25,iOS,1month_trial,1,1,223
2019-06-25,iOS,1month_trial,1,2,135
2019-06-25,iOS,1month_trial,1,3,110
2019-06-25,iOS,1month_trial,1,4,73
2019-06-25,iOS,1month_trial,1,5,30
2019-06-25,iOS,1month_trial,1,6,35
2019-06-26,iOS,1month_trial,1,1,216
2019-06-26,iOS,1month_trial,1,2,169
2019-06-26,iOS,1month_trial,1,3,127
2019-06-26,iOS,1month_trial,1,4,79
2019-06-26,iOS,1month_trial,1,5,32
2019-06-26,iOS,1month_trial,1,6,41
2019-06-27,iOS,1month_trial,1,1,208
2019-06-27,iOS,1month_trial,1,2,94
2019-06-27,iOS,1month_trial,1,3,158
2019-06-27,iOS,1month_trial,1,4,78
2019-06-27,iOS,1month_trial,1,5,42
2019-06-27,iOS,1month_trial,1,6,52
2019-06-28,iOS,1month_trial,1,1,227
2019-06-28,iOS,1month_trial,1,2,147
2019-06-28,iOS,1month_trial,1,3,146
2019-06-28,iOS,1month_trial,1,4,78
2019-06-28,iOS,1month_trial,1,5,51
2019-06-28,iOS,1month_trial,1,6,105
2019-06-29,iOS,1month_trial,1,1,268
2019-06-29,iOS,1month_trial,1,2,145
2019-06-29,iOS,1month_trial,1,3,139
2019-06-29,iOS,1month_trial,1,4,80
2019-06-29,iOS,1month_trial,1,5,19
2019-06-29,iOS,1month_trial,1,6,57
2019-06-30,iOS,1month_trial,1,1,289
2019-06-30,iOS,1month_trial,1,2,215
2019-06-30,iOS,1month_trial,1,3,139
2019-06-30,iOS,1month_trial,1,4,178
2019-06-30,iOS,1month_trial,1,5,6
2019-06-30,iOS,1month_trial,1,6,9
2019-07-01,iOS,1month_trial,1,1,275
2019-07-01,iOS,1month_trial,1,2,199
2019-07-01,iOS,1month_trial,1,3,111
2019-07-01,iOS,1month_trial,1,4,127
2019-07-01,iOS,1month_trial,1,5,23
2019-07-01,iOS,1month_trial,1,6,44
2019-07-02,iOS,1month_trial,1,1,228
2019-07-02,iOS,1month_trial,1,2,172
2019-07-02,iOS,1month_trial,1,3,115
2019-07-02,iOS,1month_trial,1,4,81
2019-07-02,iOS,1month_trial,1,5,50
2019-07-02,iOS,1month_trial,1,6,48
2019-07-02,iOS,1month_trial,1,8,1
2019-07-03,iOS,1month_trial,1,1,208
2019-07-03,iOS,1month_trial,1,2,128
2019-07-03,iOS,1month_trial,1,3,112
2019-07-03,iOS,1month_trial,1,4,89
2019-07-03,iOS,1month_trial,1,5,52
2019-07-03,iOS,1month_trial,1,6,46
2019-07-04,iOS,1month_trial,1,1,224
2019-07-04,iOS,1month_trial,1,2,125
2019-07-04,iOS,1month_trial,1,3,148
2019-07-04,iOS,1month_trial,1,4,75
2019-07-04,iOS,1month_trial,1,5,51
2019-07-04,iOS,1month_trial,1,6,48
2019-07-05,iOS,1month_trial,1,1,229
2019-07-05,iOS,1month_trial,1,2,128
2019-07-05,iOS,1month_trial,1,3,128
2019-07-05,iOS,1month_trial,1,4,93
2019-07-05,iOS,1month_trial,1,5,56
2019-07-05,iOS,1month_trial,1,6,46
2019-07-05,iOS,1month_trial,1,8,1
2019-07-06,iOS,1month_trial,1,1,231
2019-07-06,iOS,1month_trial,1,2,129
2019-07-06,iOS,1month_trial,1,3,96
2019-07-06,iOS,1month_trial,1,4,101
2019-07-06,iOS,1month_trial,1,5,53
2019-07-06,iOS,1month_trial,1,6,41
2019-07-07,iOS,1month_trial,1,1,252
2019-07-07,iOS,1month_trial,1,2,119
2019-07-07,iOS,1month_trial,1,3,109
2019-07-07,iOS,1month_trial,1,4,106
2019-07-07,iOS,1month_trial,1,5,71
2019-07-07,iOS,1month_trial,1,6,39
2019-07-07,iOS,1month_trial,1,7,1
2019-07-08,iOS,1month_trial,1,1,236
2019-07-08,iOS,1month_trial,1,2,142
2019-07-08,iOS,1month_trial,1,3,114
2019-07-08,iOS,1month_trial,1,4,86
2019-07-08,iOS,1month_trial,1,5,60
2019-07-08,iOS,1month_trial,1,6,39
2019-07-09,iOS,1month_trial,1,1,213
2019-07-09,iOS,1month_trial,1,2,145
2019-07-09,iOS,1month_trial,1,3,101
2019-07-09,iOS,1month_trial,1,4,89
2019-07-09,iOS,1month_trial,1,5,107
2019-07-09,iOS,1month_trial,1,6,53
2019-07-10,iOS,1month_trial,1,1,211
2019-07-10,iOS,1month_trial,1,2,154
2019-07-10,iOS,1month_trial,1,3,137
2019-07-10,iOS,1month_trial,1,4,82
2019-07-10,iOS,1month_trial,1,5,104
2019-07-10,iOS,1month_trial,1,6,55
2019-07-11,iOS,1month_trial,1,1,240
2019-07-11,iOS,1month_trial,1,2,134
2019-07-11,iOS,1month_trial,1,3,150
2019-07-11,iOS,1month_trial,1,4,63
2019-07-11,iOS,1month_trial,1,5,71
2019-07-11,iOS,1month_trial,1,6,29
2019-07-11,iOS,1month_trial,1,7,1
2019-07-12,iOS,1month_trial,1,1,235
2019-07-12,iOS,1month_trial,1,2,117
2019-07-12,iOS,1month_trial,1,3,154
2019-07-12,iOS,1month_trial,1,4,98
2019-07-12,iOS,1month_trial,1,5,71
2019-07-12,iOS,1month_trial,1,6,37
2019-07-13,iOS,1month_trial,1,1,282
2019-07-13,iOS,1month_trial,1,2,126
2019-07-13,iOS,1month_trial,1,3,101
2019-07-13,iOS,1month_trial,1,4,94
2019-07-13,iOS,1month_trial,1,5,50
2019-07-13,iOS,1month_trial,1,6,40
2019-07-14,iOS,1month_trial,1,1,252
2019-07-14,iOS,1month_trial,1,2,133
2019-07-14,iOS,1month_trial,1,3,115
2019-07-14,iOS,1month_trial,1,4,110
2019-07-14,iOS,1month_trial,1,5,16
2019-07-14,iOS,1month_trial,1,6,38
2019-07-15,iOS,1month_trial,1,1,223
2019-07-15,iOS,1month_trial,1,2,158
2019-07-15,iOS,1month_trial,1,3,89
2019-07-15,iOS,1month_trial,1,4,95
2019-07-15,iOS,1month_trial,1,5,11
2019-07-15,iOS,1month_trial,1,6,51
2019-07-16,iOS,1month_trial,1,1,244
2019-07-16,iOS,1month_trial,1,2,173
2019-07-16,iOS,1month_trial,1,3,90
2019-07-16,iOS,1month_trial,1,4,84
2019-07-16,iOS,1month_trial,1,5,7
2019-07-16,iOS,1month_trial,1,6,50
2019-07-17,iOS,1month_trial,1,1,243
2019-07-17,iOS,1month_trial,1,2,137
2019-07-17,iOS,1month_trial,1,3,108
2019-07-17,iOS,1month_trial,1,4,82
2019-07-17,iOS,1month_trial,1,5,3
2019-07-17,iOS,1month_trial,1,6,42
2019-07-17,iOS,1month_trial,1,7,1
2019-07-18,iOS,1month_trial,1,1,205
2019-07-18,iOS,1month_trial,1,2,148
2019-07-18,iOS,1month_trial,1,3,117
2019-07-18,iOS,1month_trial,1,4,73
2019-07-18,iOS,1month_trial,1,5,22
2019-07-18,iOS,1month_trial,1,6,28
2019-07-19,iOS,1month_trial,1,1,226
2019-07-19,iOS,1month_trial,1,2,132
2019-07-19,iOS,1month_trial,1,3,136
2019-07-19,iOS,1month_trial,1,4,112
2019-07-19,iOS,1month_trial,1,5,10
2019-07-19,iOS,1month_trial,1,6,39
2019-07-20,iOS,1month_trial,1,1,260
2019-07-20,iOS,1month_trial,1,2,126
2019-07-20,iOS,1month_trial,1,3,96
2019-07-20,iOS,1month_trial,1,4,105
2019-07-20,iOS,1month_trial,1,5,4
2019-07-20,iOS,1month_trial,1,6,30
2019-07-20,iOS,1month_trial,1,7,1
2019-07-21,iOS,1month_trial,1,1,251
2019-07-21,iOS,1month_trial,1,2,140
2019-07-21,iOS,1month_trial,1,3,101
2019-07-21,iOS,1month_trial,1,4,107
2019-07-21,iOS,1month_trial,1,5,24
2019-07-21,iOS,1month_trial,1,6,27
2019-07-21,iOS,1month_trial,1,7,1
2019-07-22,iOS,1month_trial,1,1,238
2019-07-22,iOS,1month_trial,1,2,171
2019-07-22,iOS,1month_trial,1,3,85
2019-07-22,iOS,1month_trial,1,4,87
2019-07-22,iOS,1month_trial,1,5,59
2019-07-22,iOS,1month_trial,1,6,33
2019-07-22,iOS,1month_trial,1,7,12
2019-07-23,iOS,1month_trial,1,1,227
2019-07-23,iOS,1month_trial,1,2,161
2019-07-23,iOS,1month_trial,1,3,105
2019-07-23,iOS,1month_trial,1,4,87
2019-07-23,iOS,1month_trial,1,5,67
2019-07-23,iOS,1month_trial,1,6,51
2019-07-23,iOS,1month_trial,1,7,18
2019-07-23,iOS,1month_trial,1,9,1
2019-07-24,iOS,1month_trial,1,1,206
2019-07-24,iOS,1month_trial,1,2,134
2019-07-24,iOS,1month_trial,1,3,89
2019-07-24,iOS,1month_trial,1,4,91
2019-07-24,iOS,1month_trial,1,5,79
2019-07-24,iOS,1month_trial,1,6,38
2019-07-24,iOS,1month_trial,1,7,17
2019-07-25,iOS,1month_trial,1,1,238
2019-07-25,iOS,1month_trial,1,2,151
2019-07-25,iOS,1month_trial,1,3,120
2019-07-25,iOS,1month_trial,1,4,90
2019-07-25,iOS,1month_trial,1,5,60
2019-07-25,iOS,1month_trial,1,6,31
2019-07-25,iOS,1month_trial,1,7,32
2019-07-26,iOS,1month_trial,1,1,264
2019-07-26,iOS,1month_trial,1,2,146
2019-07-26,iOS,1month_trial,1,3,134
2019-07-26,iOS,1month_trial,1,4,109
2019-07-26,iOS,1month_trial,1,5,68
2019-07-26,iOS,1month_trial,1,6,30
2019-07-26,iOS,1month_trial,1,7,38
2019-07-27,iOS,1month_trial,1,1,232
2019-07-27,iOS,1month_trial,1,2,132
2019-07-27,iOS,1month_trial,1,3,71
2019-07-27,iOS,1month_trial,1,4,126
2019-07-27,iOS,1month_trial,1,5,65
2019-07-27,iOS,1month_trial,1,6,35
2019-07-27,iOS,1month_trial,1,7,46
2019-07-28,iOS,1month_trial,1,1,245
2019-07-28,iOS,1month_trial,1,2,153
2019-07-28,iOS,1month_trial,1,3,123
2019-07-28,iOS,1month_trial,1,4,125
2019-07-28,iOS,1month_trial,1,5,72
2019-07-28,iOS,1month_trial,1,6,46
2019-07-28,iOS,1month_trial,1,7,90
2019-07-29,iOS,1month_trial,1,1,216
2019-07-29,iOS,1month_trial,1,2,173
2019-07-29,iOS,1month_trial,1,3,110
2019-07-29,iOS,1month_trial,1,4,112
2019-07-29,iOS,1month_trial,1,5,71
2019-07-29,iOS,1month_trial,1,6,18
2019-07-29,iOS,1month_trial,1,7,50
2019-07-30,iOS,1month_trial,1,1,225
2019-07-30,iOS,1month_trial,1,2,175
2019-07-30,iOS,1month_trial,1,3,155
2019-07-30,iOS,1month_trial,1,4,117
2019-07-30,iOS,1month_trial,1,5,144
2019-07-30,iOS,1month_trial,1,6,2
2019-07-30,iOS,1month_trial,1,7,4
2019-07-31,iOS,1month_trial,1,1,211
2019-07-31,iOS,1month_trial,1,2,77
2019-07-31,iOS,1month_trial,1,3,77
2019-07-31,iOS,1month_trial,1,4,39
2019-07-31,iOS,1month_trial,1,5,52
2019-07-31,iOS,1month_trial,1,6,7
2019-07-31,iOS,1month_trial,1,7,5
2019-08-01,iOS,1month_trial,1,1,198
2019-08-01,iOS,1month_trial,1,2,104
2019-08-01,iOS,1month_trial,1,3,106
2019-08-01,iOS,1month_trial,1,4,71
2019-08-01,iOS,1month_trial,1,5,58
2019-08-01,iOS,1month_trial,1,6,21
2019-08-01,iOS,1month_trial,1,7,38
2019-08-02,iOS,1month_trial,1,1,211
2019-08-02,iOS,1month_trial,1,2,142
2019-08-02,iOS,1month_trial,1,3,131
2019-08-02,iOS,1month_trial,1,4,98
2019-08-02,iOS,1month_trial,1,5,68
2019-08-02,iOS,1month_trial,1,6,47
2019-08-02,iOS,1month_trial,1,7,47
2019-08-03,iOS,1month_trial,1,1,274
2019-08-03,iOS,1month_trial,1,2,129
2019-08-03,iOS,1month_trial,1,3,116
2019-08-03,iOS,1month_trial,1,4,92
2019-08-03,iOS,1month_trial,1,5,81
2019-08-03,iOS,1month_trial,1,6,49
2019-08-03,iOS,1month_trial,1,7,43
2019-08-04,iOS,1month_trial,1,1,219
2019-08-04,iOS,1month_trial,1,2,145
2019-08-04,iOS,1month_trial,1,3,101
2019-08-04,iOS,1month_trial,1,4,120
2019-08-04,iOS,1month_trial,1,5,57
2019-08-04,iOS,1month_trial,1,6,47
2019-08-04,iOS,1month_trial,1,7,43
2019-08-05,iOS,1month_trial,1,1,208
2019-08-05,iOS,1month_trial,1,2,146
2019-08-05,iOS,1month_trial,1,3,104
2019-08-05,iOS,1month_trial,1,4,100
2019-08-05,iOS,1month_trial,1,5,80
2019-08-05,iOS,1month_trial,1,6,46
2019-08-05,iOS,1month_trial,1,7,43
2019-08-05,iOS,1month_trial,1,9,1
2019-08-06,iOS,1month_trial,1,1,252
2019-08-06,iOS,1month_trial,1,2,159
2019-08-06,iOS,1month_trial,1,3,97
2019-08-06,iOS,1month_trial,1,4,76
2019-08-06,iOS,1month_trial,1,5,88
2019-08-06,iOS,1month_trial,1,6,50
2019-08-06,iOS,1month_trial,1,7,39
2019-08-07,iOS,1month_trial,1,1,218
2019-08-07,iOS,1month_trial,1,2,160
2019-08-07,iOS,1month_trial,1,3,93
2019-08-07,iOS,1month_trial,1,4,87
2019-08-07,iOS,1month_trial,1,5,84
2019-08-07,iOS,1month_trial,1,6,59
2019-08-07,iOS,1month_trial,1,7,33
2019-08-07,iOS,1month_trial,1,8,1
2019-08-08,iOS,1month_trial,1,1,208
2019-08-08,iOS,1month_trial,1,2,151
2019-08-08,iOS,1month_trial,1,3,113
2019-08-08,iOS,1month_trial,1,4,93
2019-08-08,iOS,1month_trial,1,5,73
2019-08-08,iOS,1month_trial,1,6,53
2019-08-08,iOS,1month_trial,1,7,32
2019-08-09,iOS,1month_trial,1,1,208
2019-08-09,iOS,1month_trial,1,2,126
2019-08-09,iOS,1month_trial,1,3,109
2019-08-09,iOS,1month_trial,1,4,88
2019-08-09,iOS,1month_trial,1,5,79
2019-08-09,iOS,1month_trial,1,6,94
2019-08-09,iOS,1month_trial,1,7,40
2019-08-10,iOS,1month_trial,1,1,235
2019-08-10,iOS,1month_trial,1,2,142
2019-08-10,iOS,1month_trial,1,3,128
2019-08-10,iOS,1month_trial,1,4,109
2019-08-10,iOS,1month_trial,1,5,68
2019-08-10,iOS,1month_trial,1,6,93
2019-08-10,iOS,1month_trial,1,7,50
2019-08-11,iOS,1month_trial,1,1,259
2019-08-11,iOS,1month_trial,1,2,175
2019-08-11,iOS,1month_trial,1,3,108
2019-08-11,iOS,1month_trial,1,4,122
2019-08-11,iOS,1month_trial,1,5,48
2019-08-11,iOS,1month_trial,1,6,64
2019-08-11,iOS,1month_trial,1,7,28
2019-08-11,iOS,1month_trial,1,8,1
2019-08-12,iOS,1month_trial,1,1,248
2019-08-12,iOS,1month_trial,1,2,146
2019-08-12,iOS,1month_trial,1,3,88
2019-08-12,iOS,1month_trial,1,4,124
2019-08-12,iOS,1month_trial,1,5,80
2019-08-12,iOS,1month_trial,1,6,65
2019-08-12,iOS,1month_trial,1,7,32
2019-08-13,iOS,1month_trial,1,1,202
2019-08-13,iOS,1month_trial,1,2,167
2019-08-13,iOS,1month_trial,1,3,101
2019-08-13,iOS,1month_trial,1,4,87
2019-08-13,iOS,1month_trial,1,5,82
2019-08-13,iOS,1month_trial,1,6,46
2019-08-13,iOS,1month_trial,1,7,34
2019-08-14,iOS,1month_trial,1,1,221
2019-08-14,iOS,1month_trial,1,2,177
2019-08-14,iOS,1month_trial,1,3,110
2019-08-14,iOS,1month_trial,1,4,89
2019-08-14,iOS,1month_trial,1,5,95
2019-08-14,iOS,1month_trial,1,6,14
2019-08-14,iOS,1month_trial,1,7,36
2019-08-15,iOS,1month_trial,1,1,231
2019-08-15,iOS,1month_trial,1,2,151
2019-08-15,iOS,1month_trial,1,3,127
2019-08-15,iOS,1month_trial,1,4,71
2019-08-15,iOS,1month_trial,1,5,82
2019-08-15,iOS,1month_trial,1,6,10
2019-08-15,iOS,1month_trial,1,7,42
2019-08-16,iOS,1month_trial,1,1,214
2019-08-16,iOS,1month_trial,1,2,146
2019-08-16,iOS,1month_trial,1,3,132
2019-08-16,iOS,1month_trial,1,4,77
2019-08-16,iOS,1month_trial,1,5,78
2019-08-16,iOS,1month_trial,1,6,6
2019-08-16,iOS,1month_trial,1,7,48
2019-08-17,iOS,1month_trial,1,1,229
2019-08-17,iOS,1month_trial,1,2,156
2019-08-17,iOS,1month_trial,1,3,109
2019-08-17,iOS,1month_trial,1,4,85
2019-08-17,iOS,1month_trial,1,5,75
2019-08-17,iOS,1month_trial,1,6,2
2019-08-17,iOS,1month_trial,1,7,37
2019-08-17,iOS,1month_trial,1,8,1
2019-08-18,iOS,1month_trial,1,1,240
2019-08-18,iOS,1month_trial,1,2,122
2019-08-18,iOS,1month_trial,1,3,108
2019-08-18,iOS,1month_trial,1,4,100
2019-08-18,iOS,1month_trial,1,5,58
2019-08-18,iOS,1month_trial,1,6,16
2019-08-18,iOS,1month_trial,1,7,24
2019-08-19,iOS,1month_trial,1,1,218
2019-08-19,iOS,1month_trial,1,2,152
2019-08-19,iOS,1month_trial,1,3,100
2019-08-19,iOS,1month_trial,1,4,110
2019-08-19,iOS,1month_trial,1,5,95
2019-08-19,iOS,1month_trial,1,6,10
2019-08-19,iOS,1month_trial,1,7,33
2019-08-20,iOS,1month_trial,1,1,233
2019-08-20,iOS,1month_trial,1,2,187
2019-08-20,iOS,1month_trial,1,3,101
2019-08-20,iOS,1month_trial,1,4,72
2019-08-20,iOS,1month_trial,1,5,89
2019-08-20,iOS,1month_trial,1,6,3
2019-08-20,iOS,1month_trial,1,7,24
2019-08-20,iOS,1month_trial,1,8,2
2019-08-21,iOS,1month_trial,1,1,215
2019-08-21,iOS,1month_trial,1,2,172
2019-08-21,iOS,1month_trial,1,3,98
2019-08-21,iOS,1month_trial,1,4,83
2019-08-21,iOS,1month_trial,1,5,90
2019-08-21,iOS,1month_trial,1,6,23
2019-08-21,iOS,1month_trial,1,7,25
2019-08-22,iOS,1month_trial,1,1,188
2019-08-22,iOS,1month_trial,1,2,151
2019-08-22,iOS,1month_trial,1,3,137
2019-08-22,iOS,1month_trial,1,4,64
2019-08-22,iOS,1month_trial,1,5,75
2019-08-22,iOS,1month_trial,1,6,50
2019-08-22,iOS,1month_trial,1,7,27
2019-08-22,iOS,1month_trial,1,8,10
2019-08-23,iOS,1month_trial,1,1,218
2019-08-23,iOS,1month_trial,1,2,149
2019-08-23,iOS,1month_trial,1,3,129
2019-08-23,iOS,1month_trial,1,4,94
2019-08-23,iOS,1month_trial,1,5,78
2019-08-23,iOS,1month_trial,1,6,60
2019-08-23,iOS,1month_trial,1,7,47
2019-08-23,iOS,1month_trial,1,8,14
2019-08-24,iOS,1month_trial,1,1,225
2019-08-24,iOS,1month_trial,1,2,117
2019-08-24,iOS,1month_trial,1,3,109
2019-08-24,iOS,1month_trial,1,4,77
2019-08-24,iOS,1month_trial,1,5,77
2019-08-24,iOS,1month_trial,1,6,61
2019-08-24,iOS,1month_trial,1,7,31
2019-08-24,iOS,1month_trial,1,8,15
2019-08-25,iOS,1month_trial,1,1,240
2019-08-25,iOS,1month_trial,1,2,141
2019-08-25,iOS,1month_trial,1,3,117
2019-08-25,iOS,1month_trial,1,4,97
2019-08-25,iOS,1month_trial,1,5,78
2019-08-25,iOS,1month_trial,1,6,52
2019-08-25,iOS,1month_trial,1,7,25
2019-08-25,iOS,1month_trial,1,8,28
2019-08-26,iOS,1month_trial,1,1,194
2019-08-26,iOS,1month_trial,1,2,158
2019-08-26,iOS,1month_trial,1,3,109
2019-08-26,iOS,1month_trial,1,4,108
2019-08-26,iOS,1month_trial,1,5,88
2019-08-26,iOS,1month_trial,1,6,56
2019-08-26,iOS,1month_trial,1,7,27
2019-08-26,iOS,1month_trial,1,8,35
2019-08-27,iOS,1month_trial,1,1,189
2019-08-27,iOS,1month_trial,1,2,155
2019-08-27,iOS,1month_trial,1,3,97
2019-08-27,iOS,1month_trial,1,4,56
2019-08-27,iOS,1month_trial,1,5,111
2019-08-27,iOS,1month_trial,1,6,60
2019-08-27,iOS,1month_trial,1,7,29
2019-08-27,iOS,1month_trial,1,8,39
2019-08-27,iOS,1month_trial,1,9,1
2019-08-28,iOS,1month_trial,1,1,202
2019-08-28,iOS,1month_trial,1,2,170
2019-08-28,iOS,1month_trial,1,3,126
2019-08-28,iOS,1month_trial,1,4,107
2019-08-28,iOS,1month_trial,1,5,105
2019-08-28,iOS,1month_trial,1,6,64
2019-08-28,iOS,1month_trial,1,7,43
2019-08-28,iOS,1month_trial,1,8,79
2019-08-29,iOS,1month_trial,1,1,201
2019-08-29,iOS,1month_trial,1,2,135
2019-08-29,iOS,1month_trial,1,3,139
2019-08-29,iOS,1month_trial,1,4,90
2019-08-29,iOS,1month_trial,1,5,99
2019-08-29,iOS,1month_trial,1,6,63
2019-08-29,iOS,1month_trial,1,7,15
2019-08-29,iOS,1month_trial,1,8,44
2019-08-30,iOS,1month_trial,1,1,193
2019-08-30,iOS,1month_trial,1,2,157
2019-08-30,iOS,1month_trial,1,3,142
2019-08-30,iOS,1month_trial,1,4,127
2019-08-30,iOS,1month_trial,1,5,92
2019-08-30,iOS,1month_trial,1,6,130
2019-08-30,iOS,1month_trial,1,7,4
2019-08-30,iOS,1month_trial,1,8,6
2019-08-31,iOS,1month_trial,1,1,212
2019-08-31,iOS,1month_trial,1,2,138
2019-08-31,iOS,1month_trial,1,3,58
2019-08-31,iOS,1month_trial,1,4,70
2019-08-31,iOS,1month_trial,1,5,30
2019-08-31,iOS,1month_trial,1,6,43
2019-08-31,iOS,1month_trial,1,7,9
2019-08-31,iOS,1month_trial,1,8,3
2019-09-01,iOS,1month_trial,1,1,227
2019-09-01,iOS,1month_trial,1,2,127
2019-09-01,iOS,1month_trial,1,3,80
2019-09-01,iOS,1month_trial,1,4,92
2019-09-01,iOS,1month_trial,1,5,64
2019-09-01,iOS,1month_trial,1,6,46
2019-09-01,iOS,1month_trial,1,7,17
2019-09-01,iOS,1month_trial,1,8,34
2019-09-02,iOS,1month_trial,1,1,171
2019-09-02,iOS,1month_trial,1,2,137
2019-09-02,iOS,1month_trial,1,3,110
2019-09-02,iOS,1month_trial,1,4,110
2019-09-02,iOS,1month_trial,1,5,76
2019-09-02,iOS,1month_trial,1,6,53
2019-09-02,iOS,1month_trial,1,7,40
2019-09-02,iOS,1month_trial,1,8,42
2019-09-03,iOS,1month_trial,1,1,194
2019-09-03,iOS,1month_trial,1,2,188
2019-09-03,iOS,1month_trial,1,3,108
2019-09-03,iOS,1month_trial,1,4,90
2019-09-03,iOS,1month_trial,1,5,87
2019-09-03,iOS,1month_trial,1,6,71
2019-09-03,iOS,1month_trial,1,7,48
2019-09-03,iOS,1month_trial,1,8,38
2019-09-04,iOS,1month_trial,1,1,178
2019-09-04,iOS,1month_trial,1,2,161
2019-09-04,iOS,1month_trial,1,3,105
2019-09-04,iOS,1month_trial,1,4,79
2019-09-04,iOS,1month_trial,1,5,89
2019-09-04,iOS,1month_trial,1,6,47
2019-09-04,iOS,1month_trial,1,7,42
2019-09-04,iOS,1month_trial,1,8,38
2019-09-05,iOS,1month_trial,1,1,143
2019-09-05,iOS,1month_trial,1,2,133
2019-09-05,iOS,1month_trial,1,3,111
2019-09-05,iOS,1month_trial,1,4,85
2019-09-05,iOS,1month_trial,1,5,92
2019-09-05,iOS,1month_trial,1,6,69
2019-09-05,iOS,1month_trial,1,7,40
2019-09-05,iOS,1month_trial,1,8,39
2019-09-05,iOS,1month_trial,1,10,1
2019-09-06,iOS,1month_trial,1,1,187
2019-09-06,iOS,1month_trial,1,2,159
2019-09-06,iOS,1month_trial,1,3,128
2019-09-06,iOS,1month_trial,1,4,87
2019-09-06,iOS,1month_trial,1,5,61
